PIW00405	TDS_S2_QUALITY_FACTOR	3	12	R	D		N				R			
PIW00406	TDS_S2_EXTRAPARAM	3	14	R	D		N				R			
PIW00407	TDS_DIAGNOSIS_TYPE	2	8	A	D		T			CIWT0042TC	R			
PIW00408	TDS_LFM_DP_RESERVED	1	0	R	D		N				R			
PIW00409	TDS_LFM_DP_RESERVED2	1	0	R	D		N				R			
PIW00411	TDS_LFM_DP_FIX_WFS	1	0	R	D		N				R			
PIW00412	TDS_LFM_DP_PS	1	0	R	D		N				R			
PIW00413	TDS_LFM_DP_SM	1	0	R	D		N				R			
PIW00414	TDS_LFM_DP_CWF	1	0	R	D		N				R			
PIW00415	TDS_LFM_DP_WFS	1	0	R	D		N				R			
PIW00416	TDS_LFM_CWF_CH8_FINE	1	0	R	D		N				R			
PIW00417	TDS_LFM_CWF_CH7_SEC	1	0	R	D		N				R			
PIW00418	TDS_LFM_CWF_CH6_B3	1	0	R	D		N				R			
PIW00419	TDS_LFM_CWF_CH5_B2	1	0	R	D		N				R			
PIW00420	TDS_LFM_CWF_CH4_B1	1	0	R	D		N				R			
PIW00421	TDS_LFM_CWF_CH3_BIA3	1	0	R	D		N				R			
PIW00422	TDS_LFM_CWF_CH2_BIA2	1	0	R	D		N				R			
PIW00423	TDS_LFM_CWF_CH1_BIA1	1	0	R	D		N				R			
PIW00424	TDS_LFM_WFS_CH8_REF	1	0	R	D		N				R			
PIW00425	TDS_LFM_WFS_CH7_GND	1	0	R	D		N				R			
PIW00426	TDS_LFM_WFS_CH6_B3	1	0	R	D		N				R			
PIW00427	TDS_LFM_WFS_CH5_B2	1	0	R	D		N				R			
PIW00428	TDS_LFM_WFS_CH4_B1	1	0	R	D		N				R			
PIW00429	TDS_LFM_WFS_CH3_BIA3	1	0	R	D		N				R			
PIW00430	TDS_LFM_WFS_CH2_BIA2	1	0	R	D		N				R			
PIW00431	TDS_LFM_WFS_CH1_BIA1	1	0	R	D		N				R			
PIW00432	TDS_LFM_PS_RESERVED1	1	0	R	D		N				R			
PIW00433	TDS_LFM_PS_RESERVED2	1	0	R	D		N				R			
PIW00434	TDS_LFM_PS_CH6_B3	1	0	R	D		N				R			
PIW00435	TDS_LFM_PS_CH5_B2	1	0	R	D		N				R			
PIW00436	TDS_LFM_PS_CH4_B1	1	0	R	D		N				R			
PIW00437	TDS_LFM_PS_CH3_BIA3	1	0	R	D		N				R			
PIW00438	TDS_LFM_PS_CH2_BIA2	1	0	R	D		N				R			
PIW00439	TDS_LFM_PS_CH1_BIA1	1	0	R	D		N				R			
PIW00440	TDS_LFM_LFINMUX_RESERV2	1	0	R	D		N				R			
PIW00441	TDS_LFM_LFINMUX_RESERVED	1	0	R	D		N				R			
PIW00442	TDS_LFM_ENAB_LF_IN6	1	0	R	D		N				R			
PIW00443	TDS_LFM_ENAB_LF_IN5	1	0	R	D		N				R			
PIW00444	TDS_LFM_ENAB_LF_IN4	1	0	R	D		N				R			
PIW00445	TDS_LFM_ENAB_LF_IN3	1	0	R	D		N				R			
PIW00446	TDS_LFM_ENAB_LF_IN2	1	0	R	D		N				R			
PIW00447	TDS_LFM_ENAB_LF_IN1	1	0	R	D		N				R			
PIW00448	TDS_LFM_CWF_RATE	2	8	A	D		T			CIWT0085TC	R			
PIW00449	TDS_LFM_WFS_DELAY	3	12	R	D	s	N	VIW00449			R			
PIW00450	TDS_LFM_WFS_LEN	2	16	A	D		T			CIWT0033TC	R			
PIW00451	TDS_LFM_SM_CONF	2	8	A	D		T			CIWT0043TC	R			
PIW00452	TDS_LFM_SPEC_FREQ_AXIS	3	4	R	D		N	VIW00452			R			
PIW00454	TDS_LFM_PS_CADENCY	3	4	R	D	s	N				R			
PIW00455	TDS_LFM_ADD_PARAM	3	12	R	D		N				R			
PIW00456	TDS_MODE	2	4	A	D		T			CIWT0044TC	R			
PIW00457	TDS_ENTER_MODE_TIME	9	17	T	D						R			
PIW00458	TDS_HK_REPORT_SID	2	8	A	D		T			CIWT0045TC	R			
PIW00459	TDS_HK_REPORT_PER	3	12	R	D		N	VIW00459			R			
PIW00460	THR_N_CNT_TS	3	4	R	D		N	VIW00460			R			
PIW00462	THR_N_SET_TS_AV	2	2	A	D		T			CIWT0046TC	R			
PIW00463	THR_N_SET_TS_CR	2	1	A	D		T			CIWT0006TC	R			
PIW00464	THR_N_SET_TS_AU	2	1	A	D		T			CIWT0006TC	R			
PIW00465	THR_N_SET_TS_BAND_D	1	0	R	D		N				R			
PIW00466	THR_N_SET_TS_BAND_C	1	0	R	D		N				R			
PIW00467	THR_N_SET_TS_BAND_B	1	0	R	D		N				R			
PIW00468	THR_N_SET_TS_BAND_A	1	0	R	D		N				R			
PIW00469	THR_N_CNT_IS	3	4	R	D		N	VIW00469			R			
PIW00470	THR_N_SET_IS_TNR2	2	4	A	D		T			CIWT0047TC	R			
PIW00471	THR_N_SET_IS_TNR1	2	4	A	D		T			CIWT0047TC	R			
PIW00472	THR_N_CNT_HS	3	4	R	D		N	VIW00472			R			
PIW00473	THR_N_SET_HS_SW	2	1	A	D		T			CIWT0048TC	R			
PIW00474	THR_N_SET_HS_INIT_FREQ	3	5	R	D		N				R			
PIW00475	THR_N_SET_HS_HF2	1	0	R	D		N				R			
PIW00476	THR_N_SET_HS_HF1	1	0	R	D		N				R			
PIW00477	THR_N_SET_HS_AV	2	2	A	D		T			CIWT0046TC	R			
PIW00478	THR_N_CNT_HSS	3	4	R	D		N	VIW00478			R			
PIW00479	THR_N_SET_HSS_S_NR_HF2	3	5	R	D		N				R			
PIW00480	THR_N_SET_HSS_S_SIZE_HF2	3	0	R	D		N				R			
PIW00481	THR_N_SET_HSS_S_NR_HF1	3	5	R	D		N				R			
PIW00482	THR_N_SET_HSS_S_SIZE_HF1	3	0	R	D		N				R			
PIW00483	THR_N_CNT_DO_AN	3	4	R	D		N	VIW00483			R			
PIW00484	THR_N_SET_DO_AN_INT	3	0	R	D		N				R			
PIW00486	THR_N_SET_DO_AN_EOS	2	1	A	D		T			CIWT0050TC	R			
PIW00487	THR_N_SET_DO_AN_CH2	2	1	A	D		T			CIWT0051TC	R			
PIW00488	THR_N_SET_DO_AN_CH1	2	1	A	D		T			CIWT0052TC	R			
PIW00490	THR_N_SET_HLS_FREQ_HF1	3	12	R	D		N				R			
PIW00491	THR_N_SET_HLS_FREQ_HF2	3	12	R	D		N				R			
PIW00492	THR_B_CNT_TS	3	4	R	D		N	VIW00492			R			
PIW00493	THR_B_SET_TS_AV	2	2	A	D		T			CIWT0046TC	R			
PIW00494	THR_B_SET_TS_CR	2	1	A	D		T			CIWT0006TC	R			
PIW00495	THR_B_SET_TS_AU	2	1	A	D		T			CIWT0006TC	R			
PIW00496	THR_B_SET_TS_BAND_D	1	0	R	D		N				R			
PIW00497	THR_B_SET_TS_BAND_C	1	0	R	D		N				R			
PIW00498	THR_B_SET_TS_BAND_B	1	0	R	D		N				R			
PIW00499	THR_B_SET_TS_BAND_A	1	0	R	D		N				R			
PIW00500	THR_B_CNT_IS	3	4	R	D		N	VIW00500			R			
PIW00501	THR_B_SET_IS_TNR2	2	4	A	D		T			CIWT0047TC	R			
PIW00502	THR_B_SET_IS_TNR1	2	4	A	D		T			CIWT0047TC	R			
PIW00503	THR_B_CNT_HS	3	4	R	D		N	VIW00503			R			
PIW00504	THR_B_SET_HS_SW	2	1	A	D		T			CIWT0048TC	R			
PIW00505	THR_B_SET_HS_INIT_FREQ	3	5	R	D		N				R			
PIW00506	THR_B_SET_HS_HF2	1	0	R	D		N				R			
PIW00507	THR_B_SET_HS_HF1	1	0	R	D		N				R			
PIW00508	THR_B_SET_HS_AV	2	2	A	D		T			CIWT0046TC	R			
PIW00509	THR_B_CNT_HSS	3	4	R	D		N	VIW00509			R			
PIW00510	THR_B_SET_HSS_S_NR_HF2	3	5	R	D		N				R			
PIW00511	THR_B_SET_HSS_S_SIZE_HF2	3	0	R	D		N				R			
PIW00512	THR_B_SET_HSS_S_NR_HF1	3	5	R	D		N				R			
PIW00513	THR_B_SET_HSS_S_SIZE_HF1	3	0	R	D		N				R			
PIW00514	THR_B_CNT_DO_AN	3	4	R	D		N	VIW00514			R			
PIW00515	THR_B_SET_DO_AN_INT	3	0	R	D		N				R			
PIW00517	THR_B_SET_DO_AN_EOS	2	1	A	D		T			CIWT0050TC	R			
PIW00518	THR_B_SET_DO_AN_CH2	2	1	A	D		T			CIWT0051TC	R			
PIW00519	THR_B_SET_DO_AN_CH1	2	1	A	D		T			CIWT0052TC	R			
PIW00521	THR_B_SET_HLS_FREQ_HF1	3	12	R	D		N				R			
PIW00522	THR_B_SET_HLS_FREQ_HF2	3	12	R	D		N				R			
PIW00523	THR_CA_CNT_TS	3	4	R	D		N	VIW00523			R			
PIW00524	THR_CA_SET_TS_AV	2	2	A	D		T			CIWT0046TC	R			
PIW00525	THR_CA_SET_TS_CR	2	1	A	D		T			CIWT0006TC	R			
PIW00526	THR_CA_SET_TS_AU	2	1	A	D		T			CIWT0006TC	R			
PIW00527	THR_CA_SET_TS_BAND_D	1	0	R	D		N				R			
PIW00528	THR_CA_SET_TS_BAND_C	1	0	R	D		N				R			
PIW00529	THR_CA_SET_TS_BAND_B	1	0	R	D		N				R			
PIW00530	THR_CA_SET_TS_BAND_A	1	0	R	D		N				R			
PIW00531	THR_CA_CNT_IS	3	4	R	D		N	VIW00531			R			
PIW00532	THR_CA_SET_IS_TNR2	2	4	A	D		T			CIWT0088TC	R			
PIW00533	THR_CA_SET_IS_TNR1	2	4	A	D		T			CIWT0088TC	R			
PIW00534	THR_CA_CNT_HS	3	4	R	D		N	VIW00534			R			
PIW00535	THR_CA_SET_HS_SW	2	1	A	D		T			CIWT0048TC	R			
PIW00536	THR_CA_SET_HS_INIT_FREQ	3	5	R	D		N				R			
PIW00537	THR_CA_SET_HS_HF2	1	0	R	D		N				R			
PIW00538	THR_CA_SET_HS_HF1	1	0	R	D		N				R			
PIW00539	THR_CA_SET_HS_AV	2	2	A	D		T			CIWT0046TC	R			
PIW00540	THR_CA_CNT_HSS	3	4	R	D		N	VIW00540			R			
PIW00541	THR_CA_SET_HSS_NR_HF2	3	5	R	D		N				R			
PIW00542	THR_CA_SET_HSS_SIZE_HF2	3	0	R	D		N				R			
PIW00543	THR_CA_SET_HSS_NR_HF1	3	5	R	D		N				R			
PIW00544	THR_CA_SET_HSS_SIZE_HF1	3	0	R	D		N				R			
PIW00545	THR_CA_CNT_DO_AN	3	4	R	D		N	VIW00545			R			
PIW00546	THR_CA_SET_DO_AN_INT	3	0	R	D		N				R			
PIW00548	THR_CA_SET_DO_AN_EOS	2	1	A	D		T			CIWT0050TC	R			
PIW00549	THR_CA_SET_DO_AN_CH2	2	1	A	D		T			CIWT0051TC	R			
PIW00550	THR_CA_SET_DO_AN_CH1	2	1	A	D		T			CIWT0052TC	R			
PIW00551	THR_MODE	2	4	A	D		T			CIWT0078TC	R			
PIW00552	THR_ENTER_MODE_TIME	9	17	T	D						R			
PIW00553	THR_HK_REPORT_SID	2	8	A	D		T			CIWT0054TC	R			
PIW00554	THR_HK_REPORT_PER	3	12	R	D		N	VIW00554			R			
PIW00555	THR_MEMORY_ID	2	16	A	D		T			CIWT0055TC	R			
PIW00556	THR_LOADABLE_MEMORY_ID	2	16	A	D		T			CIWT0055TC	R			
PIW00935	DPU_TIME_DISPATCH_DELAY	3	12	R	D	ms	N	VIW00935			R			
PIW00936	RPW_DELAY_WITHOUT_CTR	3	12	R	D	s	N	VIW00936			R			
PIW00937	DPU_TIME_FAILURE_MAX	3	12	R	D		N	VIW00937			R			
PIW00940	DPU_EQ_CHECK_HK_LENGTH	2	1	A	D		T			CIWT0006TC	R			
PIW00943	DPU_BIAS_P5V_HNOM	3	4	R	D	mA	C		CIWP0043TC		R			
PIW00944	DPU_BIAS_P5V_LNOM	3	4	R	D	mA	C		CIWP0043TC		R			
PIW00945	DPU_BIAS_P5V_WDEV	3	4	R	D		N	VIW00945			R			
PIW00946	DPU_BIAS_P5V_FDEV	3	4	R	D		N	VIW00946			R			
PIW00947	DPU_BIAS_P5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00948	DPU_BIAS_M5V_HNOM	3	4	R	D	mA	C		CIWP0044TC		R			
PIW00949	DPU_BIAS_M5V_LNOM	3	4	R	D	mA	C		CIWP0044TC		R			
PIW00950	DPU_BIAS_M5V_WDEV	3	4	R	D		N	VIW00950			R			
PIW00951	DPU_BIAS_M5V_FDEV	3	4	R	D		N	VIW00951			R			
PIW00952	DPU_BIAS_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00953	DPU_BIAS_3V3_HNOM	3	4	R	D	mA	C		CIWP0045TC		R			
PIW00954	DPU_BIAS_3V3_LNOM	3	4	R	D	mA	C		CIWP0045TC		R			
PIW00955	DPU_BIAS_3V3_WDEV	3	4	R	D		N	VIW00955			R			
PIW00956	DPU_BIAS_3V3_FDEV	3	4	R	D		N	VIW00956			R			
PIW00957	DPU_BIAS_3V3_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00958	DPU_BIAS_1V5_HNOM	3	4	R	D	mA	C		CIWP0046TC		R			
PIW00959	DPU_BIAS_1V5_LNOM	3	4	R	D	mA	C		CIWP0046TC		R			
PIW00960	DPU_BIAS_1V5_WDEV	3	4	R	D		N	VIW00960			R			
PIW00961	DPU_BIAS_1V5_FDEV	3	4	R	D		N	VIW00961			R			
PIW00962	DPU_BIAS_1V5_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00963	DPU_LFR_P5V_HNOM	3	4	R	D	mA	C		CIWP0047TC		R			
PIW00964	DPU_LFR_P5V_LNOM	3	4	R	D	mA	C		CIWP0047TC		R			
PIW00965	DPU_LFR_P5V_WDEV	3	4	R	D		N	VIW00965			R			
PIW00966	DPU_LFR_P5V_FDEV	3	4	R	D		N	VIW00966			R			
PIW00967	DPU_LFR_P5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00968	DPU_LFR_M5V_HNOM	3	4	R	D	mA	C		CIWP0048TC		R			
PIW00969	DPU_LFR_M5V_LNOM	3	4	R	D	mA	C		CIWP0048TC		R			
PIW00970	DPU_LFR_M5V_WDEV	3	4	R	D		N	VIW00970			R			
PIW00971	DPU_LFR_M5V_FDEV	3	4	R	D		N	VIW00971			R			
PIW00972	DPU_LFR_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00973	DPU_LFR_3V3_HNOM	3	4	R	D	mA	C		CIWP0049TC		R			
PIW00974	DPU_LFR_3V3_LNOM	3	4	R	D	mA	C		CIWP0049TC		R			
PIW00975	DPU_LFR_3V3_WDEV	3	4	R	D		N	VIW00975			R			
PIW00976	DPU_LFR_3V3_FDEV	3	4	R	D		N	VIW00976			R			
PIW00977	DPU_LFR_3V3_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00978	DPU_LFR_1V5_HNOM	3	4	R	D	mA	C		CIWP0050TC		R			
PIW00979	DPU_LFR_1V5_LNOM	3	4	R	D	mA	C		CIWP0050TC		R			
PIW00980	DPU_LFR_1V5_WDEV	3	4	R	D		N	VIW00980			R			
PIW00981	DPU_LFR_1V5_FDEV	3	4	R	D		N	VIW00981			R			
PIW00982	DPU_LFR_1V5_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00983	DPU_TDS_P5V_HNOM	3	4	R	D	mA	C		CIWP0051TC		R			
PIW00984	DPU_TDS_P5V_LNOM	3	4	R	D	mA	C		CIWP0051TC		R			
PIW00985	DPU_TDS_P5V_WDEV	3	4	R	D		N	VIW00985			R			
PIW00986	DPU_TDS_P5V_FDEV	3	4	R	D		N	VIW00986			R			
PIW00987	DPU_TDS_P5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00988	DPU_TDS_M5V_HNOM	3	4	R	D	mA	C		CIWP0052TC		R			
PIW00989	DPU_TDS_M5V_LNOM	3	4	R	D	mA	C		CIWP0052TC		R			
PIW00990	DPU_TDS_M5V_WDEV	3	4	R	D		N	VIW00990			R			
PIW00991	DPU_TDS_M5V_FDEV	3	4	R	D		N	VIW00991			R			
PIW00992	DPU_TDS_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00993	DPU_TDS_3V3_HNOM	3	4	R	D	mA	C		CIWP0053TC		R			
PIW00994	DPU_TDS_3V3_LNOM	3	4	R	D	mA	C		CIWP0053TC		R			
PIW00995	DPU_TDS_3V3_WDEV	3	4	R	D		N	VIW00995			R			
PIW00996	DPU_TDS_3V3_FDEV	3	4	R	D		N	VIW00996			R			
PIW00997	DPU_TDS_3V3_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW00998	DPU_TDS_1V5_HNOM	3	4	R	D	mA	C		CIWP0054TC		R			
PIW00999	DPU_TDS_1V5_LNOM	3	4	R	D	mA	C		CIWP0054TC		R			
PIW01000	DPU_TDS_1V5_WDEV	3	4	R	D		N	VIW01000			R			
PIW01001	DPU_TDS_1V5_FDEV	3	4	R	D		N	VIW01001			R			
PIW01002	DPU_TDS_1V5_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01003	DPU_THR_P12V_HNOM	3	4	R	D	mA	C		CIWP0055TC		R			
PIW01004	DPU_THR_P12V_LNOM	3	4	R	D	mA	C		CIWP0055TC		R			
PIW01005	DPU_THR_P12V_WDEV	3	4	R	D		N	VIW01005			R			
PIW01006	DPU_THR_P12V_FDEV	3	4	R	D		N	VIW01006			R			
PIW01007	DPU_THR_P12V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01008	DPU_THR_P5V_HNOM	3	4	R	D	mA	C		CIWP0056TC		R			
PIW01009	DPU_THR_P5V_LNOM	3	4	R	D	mA	C		CIWP0056TC		R			
PIW01010	DPU_THR_P5V_WDEV	3	4	R	D		N	VIW01010			R			
PIW01011	DPU_THR_P5V_FDEV	3	4	R	D		N	VIW01011			R			
PIW01012	DPU_THR_P5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01013	DPU_THR_M5V_HNOM	3	4	R	D	mA	C		CIWP0057TC		R			
PIW01014	DPU_THR_M5V_LNOM	3	4	R	D	mA	C		CIWP0057TC		R			
PIW01015	DPU_THR_M5V_WDEV	3	4	R	D		N	VIW01015			R			
PIW01016	DPU_THR_M5V_FDEV	3	4	R	D		N	VIW01016			R			
PIW01017	DPU_THR_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01018	DPU_THR_3V3_HNOM	3	4	R	D	mA	C		CIWP0058TC		R			
PIW01019	DPU_THR_3V3_LNOM	3	4	R	D	mA	C		CIWP0058TC		R			
PIW01020	DPU_THR_3V3_WDEV	3	4	R	D		N	VIW01020			R			
PIW01021	DPU_THR_3V3_FDEV	3	4	R	D		N	VIW01021			R			
PIW01022	DPU_THR_3V3_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01023	DPU_THR_1V5_HNOM	3	4	R	D	mA	C		CIWP0059TC		R			
PIW01024	DPU_THR_1V5_LNOM	3	4	R	D	mA	C		CIWP0059TC		R			
PIW01025	DPU_THR_1V5_WDEV	3	4	R	D		N	VIW01025			R			
PIW01026	DPU_THR_1V5_FDEV	3	4	R	D		N	VIW01026			R			
PIW01027	DPU_THR_1V5_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01028	DPU_ANT1_P5V_HNOM	3	4	R	D	mA	C		CIWP0060TC		R			
PIW01029	DPU_ANT1_P5V_LNOM	3	4	R	D	mA	C		CIWP0060TC		R			
PIW01030	DPU_ANT1_P5V_WDEV	3	4	R	D		N	VIW01030			R			
PIW01031	DPU_ANT1_P5V_FDEV	3	4	R	D		N	VIW01031			R			
PIW01032	DPU_ANT1_P5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01033	DPU_ANT1_M5V_HNOM	3	4	R	D	mA	C		CIWP0061TC		R			
PIW01034	DPU_ANT1_M5V_LNOM	3	4	R	D	mA	C		CIWP0061TC		R			
PIW01035	DPU_ANT1_M5V_WDEV	3	4	R	D		N	VIW01035			R			
PIW01036	DPU_ANT1_M5V_FDEV	3	4	R	D		N	VIW01036			R			
PIW01037	DPU_ANT1_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01038	DPU_ANT2_P5V_HNOM	3	4	R	D	mA	C		CIWP0062TC		R			
PIW01039	DPU_ANT2_P5V_LNOM	3	4	R	D	mA	C		CIWP0062TC		R			
PIW01040	DPU_ANT2_P5V_WDEV	3	4	R	D		N	VIW01040			R			
PIW01041	DPU_ANT2_P5V_FDEV	3	4	R	D		N	VIW01041			R			
PIW01042	DPU_ANT2_P5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01043	DPU_ANT2_M5V_HNOM	3	4	R	D	mA	C		CIWP0063TC		R			
PIW01044	DPU_ANT2_M5V_LNOM	3	4	R	D	mA	C		CIWP0063TC		R			
PIW01045	DPU_ANT2_M5V_WDEV	3	4	R	D		N	VIW01045			R			
PIW01046	DPU_ANT2_M5V_FDEV	3	4	R	D		N	VIW01046			R			
PIW01047	DPU_ANT2_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01048	DPU_ANT3_P5V_HNOM	3	4	R	D	mA	C		CIWP0064TC		R			
PIW01049	DPU_ANT3_P5V_LNOM	3	4	R	D	mA	C		CIWP0064TC		R			
PIW01050	DPU_ANT3_P5V_WDEV	3	4	R	D		N	VIW01050			R			
PIW01051	DPU_ANT3_P5V_FDEV	3	4	R	D		N	VIW01051			R			
PIW01052	DPU_ANT3_P5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01053	DPU_ANT3_M5V_HNOM	3	4	R	D	mA	C		CIWP0065TC		R			
PIW01054	DPU_ANT3_M5V_LNOM	3	4	R	D	mA	C		CIWP0065TC		R			
PIW01055	DPU_ANT3_M5V_WDEV	3	4	R	D		N	VIW01055			R			
PIW01056	DPU_ANT3_M5V_FDEV	3	4	R	D		N	VIW01056			R			
PIW01057	DPU_ANT3_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01058	DPU_SCM_P12V_HNOM	3	4	R	D	mA	C		CIWP0066TC		R			
PIW01059	DPU_SCM_P12V_LNOM	3	4	R	D	mA	C		CIWP0066TC		R			
PIW01060	DPU_SCM_P12V_WDEV	3	4	R	D		N	VIW01060			R			
PIW01061	DPU_SCM_P12V_FDEV	3	4	R	D		N	VIW01061			R			
PIW01062	DPU_SCM_P12V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01063	DPU_SCM_M5V_HNOM	3	4	R	D	mA	C		CIWP0067TC		R			
PIW01064	DPU_SCM_M5V_LNOM	3	4	R	D	mA	C		CIWP0067TC		R			
PIW01065	DPU_SCM_M5V_WDEV	3	4	R	D		N	VIW01065			R			
PIW01066	DPU_SCM_M5V_FDEV	3	4	R	D		N	VIW01066			R			
PIW01067	DPU_SCM_M5V_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01068	DPU_BIA_PHV_LOW	3	4	R	D	V	C		CIWP0071TC		R			
PIW01069	DPU_BIA_PHV_UP	3	4	R	D	V	C		CIWP0071TC		R			
PIW01070	DPU_BIA_NHV_LOW	3	4	R	D	V	C		CIWP0071TC		R			
PIW01071	DPU_BIA_NHV_UP	3	4	R	D	V	C		CIWP0071TC		R			
PIW01073	DPU_BIA_TEMP_ANT1_LOW	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01074	DPU_BIA_TEMP_ANT1_UP	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01075	DPU_BIA_TEMP_ANT1_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01076	DPU_BIA_TEMP_ANT2_LOW	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01077	DPU_BIA_TEMP_ANT2_UP	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01078	DPU_BIA_TEMP_ANT2_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01079	DPU_BIA_TEMP_ANT3_LOW	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01080	DPU_BIA_TEMP_ANT3_UP	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01081	DPU_BIA_TEMP_ANT3_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01082	DPU_BIA_TEMP_PCB_LOW	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01083	DPU_BIA_TEMP_PCB_UP	3	12	R	D	degC	C		CIWP0032TC		R			
PIW01084	DPU_BIA_TEMP_PCB_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01085	DPU_LFR_TEMP_SCM_LOW	4	12	R		degC	C		CIWP0073TC		R			
PIW01086	DPU_LFR_TEMP_SCM_UP	4	12	R		degC	C		CIWP0073TC		R			
PIW01087	DPU_LFR_TEMP_SCM_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01088	DPU_LFR_TEMP_PCB_LOW	4	12	R		degC	C		CIWP0074TC		R			
PIW01089	DPU_LFR_TEMP_PCB_UP	4	12	R		degC	C		CIWP0074TC		R			
PIW01090	DPU_LFR_TEMP_PCB_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01091	DPU_LFR_TEMP_FPGA_LOW	4	12	R		degC	C		CIWP0074TC		R			
PIW01092	DPU_LFR_TEMP_FPGA_UP	4	12	R		degC	C		CIWP0074TC		R			
PIW01093	DPU_LFR_TEMP_FPGA_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01094	DPU_TDS_TEMP_PCB_LOW	3	12	R	D	degC	C		CIWP0068TC		R			
PIW01095	DPU_TDS_TEMP_PCB_UP	3	12	R	D	degC	C		CIWP0068TC		R			
PIW01096	DPU_TDS_TEMP_PCB_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01097	DPU_TDS_TEMP_FPGA_LOW	3	12	R	D	degC	C		CIWP0068TC		R			
PIW01098	DPU_TDS_TEMP_FPGA_UP	3	12	R	D	degC	C		CIWP0068TC		R			
PIW01099	DPU_TDS_TEMP_FPGA_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01100	DPU_TDS_TEMP_SRAM_LOW	3	12	R	D	degC	C		CIWP0068TC		R			
PIW01101	DPU_TDS_TEMP_SRAM_UP	3	12	R	D	degC	C		CIWP0068TC		R			
PIW01102	DPU_TDS_TEMP_SRAM_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01103	DPU_THR_TEMP_ANT1_LOW	3	12	R	D	degC	C		CIWP0069TC		R			
PIW01104	DPU_THR_TEMP_ANT1_UP	3	12	R	D	degC	C		CIWP0069TC		R			
PIW01105	DPU_THR_TEMP_ANT1_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01106	DPU_THR_TEMP_ANT2_LOW	3	12	R	D	degC	C		CIWP0069TC		R			
PIW01107	DPU_THR_TEMP_ANT2_UP	3	12	R	D	degC	C		CIWP0069TC		R			
PIW01108	DPU_THR_TEMP_ANT2_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01109	DPU_THR_TEMP_ANT3_LOW	3	12	R	D	degC	C		CIWP0069TC		R			
PIW01110	DPU_THR_TEMP_ANT3_UP	3	12	R	D	degC	C		CIWP0069TC		R			
PIW01111	DPU_THR_TEMP_ANT3_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01112	DPU_THR_TEMP_PCB_LOW	3	12	R	D	degC	C		CIWP0070TC		R			
PIW01113	DPU_THR_TEMP_PCB_UP	3	12	R	D	degC	C		CIWP0070TC		R			
PIW01114	DPU_THR_TEMP_PCB_MTR	2	1	A	D		T			CIWT0006TC	R			
PIW01115	DPU_THR_TEMP_FPGA_LOW	3	12	R	D	degC	C		CIWP0070TC		R			
PIW01116	DPU_THR_TEMP_FPGA_UP	3	12	R	D	degC	C		CIWP0070TC		R			
PIW01117	DPU_THR_TEMP_FPGA_MTR	2	1	A	D		T			CIWT0006TC	R			
