AIMF426A	XF426A04	4	Range Gain Z	3	4	A	D	P	E		T			CIMT0017TC	
AIMF426A	XF426A05	5	FEE autorange delay	3	4	A	D	P	E	50	T			CIMT0016TC	
AIMF502A	XF502A01	1	GRCTM FS increment	3	14	R	D	P	R		N				
AIPF020C	XF020C01	1	PHI_MEM_RAM_addr	3	14	R	H	P	R	40100000	N	VIP06042			
AIPF020C	XF020C02	2	PHI_MEM_RAM_len	3	14	R	D	P	R		N	VIP06043			
AIPF020E	XF020E01	1	PHI_MEM_ConfigMem_len	3	14	R	D	P	R		N	VIP06023			
AIPF037A	XF037A01	1	PHI_CONFIG_number	3	4	R	D	P	R	2	N				
AIPF038A	XF038A01	1	PHI_CONFIG_number	3	4	R	D	P	R	2	N				
AIPF039A	XF039A01	1	PHI_CONFIG_number	3	4	R	D	P	R	2	N				
AIPF214A	XF214A01	1	PHI_dataCompression	2	8	A	D	P	E	COMPRESS_BOTH	T			CIPTE80ETC	
AIPF216A	XF216A01	1	PHI_datasetID_00	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A02	2	PHI_datasetID_01	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A03	3	PHI_datasetID_02	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A04	4	PHI_datasetID_03	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A05	5	PHI_datasetID_04	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A06	6	PHI_datasetID_05	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A07	7	PHI_datasetID_06	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A08	8	PHI_datasetID_07	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A09	9	PHI_datasetID_08	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A10	10	PHI_datasetID_09	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A11	11	PHI_datasetID_10	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A12	12	PHI_datasetID_11	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A13	13	PHI_datasetID_12	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A14	14	PHI_datasetID_13	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A15	15	PHI_datasetID_14	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A16	16	PHI_datasetID_15	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A17	17	PHI_datasetID_16	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A18	18	PHI_datasetID_17	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A19	19	PHI_datasetID_18	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A20	20	PHI_datasetID_19	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A21	21	PHI_datasetID_20	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A22	22	PHI_datasetID_21	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A23	23	PHI_datasetID_22	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A24	24	PHI_datasetID_23	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A25	25	PHI_datasetID_24	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A26	26	PHI_datasetID_25	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A27	27	PHI_datasetID_26	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A28	28	PHI_datasetID_27	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A29	29	PHI_datasetID_28	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A30	30	PHI_datasetID_29	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A31	31	PHI_datasetID_30	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A32	32	PHI_datasetID_31	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A33	33	PHI_datasetID_32	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A34	34	PHI_datasetID_33	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A35	35	PHI_datasetID_34	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A36	36	PHI_datasetID_35	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A37	37	PHI_datasetID_36	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A38	38	PHI_datasetID_37	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A39	39	PHI_datasetID_38	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A40	40	PHI_datasetID_39	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A41	41	PHI_datasetID_40	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A42	42	PHI_datasetID_41	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A43	43	PHI_datasetID_42	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A44	44	PHI_datasetID_43	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A45	45	PHI_datasetID_44	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A46	46	PHI_datasetID_45	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A47	47	PHI_datasetID_46	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A48	48	PHI_datasetID_47	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A49	49	PHI_datasetID_48	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A50	50	PHI_datasetID_49	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A51	51	PHI_datasetID_50	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A52	52	PHI_datasetID_51	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A53	53	PHI_datasetID_52	3	14	R	D	P	R	0	N	VIPDID00			
AIPF216A	XF216A54	54	PHI_datasetID_53	3	14	R	D	P	R	0	N	VIPDID00			
AIPF217A	XF217A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF217A	XF217A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF218A	XF218A01	1	PHI_downloadSize	3	14	R	D	P	R	0	N				
AIPF219A	XF219A01	1	PHI_downloadSize	3	14	R	D	P	R	0	N				
AIPF234A	XF234A01	1	PHI_HK_SID	2	8	A	D	P	E	SID_MONITORED	T			CIPT0300TC	
AIPF234A	XF234A02	2	PHI_HK_interval	3	12	R	D	P	E	1	C		CIPP0001TC		s
AIPF401A	XF401A01	1	PHI_HEATER_FG_temp	4	12	R	D	P	E	61.0	C		CIPP8526TC		degC
AIPF401A	XF401A02	2	PHI_HEATER_FDT_PMP_temp	4	12	R	D	P	E	40.0	C		CIPP8526TC		degC
AIPF402A	XF402A01	1	PHI_HEATER_FG_temp	4	12	R	D	P	E	61.0	C		CIPP8526TC		degC
AIPF402A	XF402A02	2	PHI_HEATER_HRT_PMP_temp	4	12	R	D	P	E	40.0	C		CIPP8526TC		degC
AIPF411A	XF411A01	1	PHI_FS_sourceFS	2	16	A	D	P	E	FS_NANDFS	T			CIPTE900TC	
AIPF411A	XF411A02	2	PHI_FS_sourceFile	7	18	R	H	P	R	0	N				
AIPF412A	XF412A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF412A	XF412A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	1	N				
AIPF412A	XF412A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	1	N				
AIPF450A	XF450A01	1	PHI_UDP_P1_int32	4	14	R	D	P	R	1133510656	N				
AIPF450A	XF450A02	2	PHI_UDP_P2_int32	4	14	R	D	P	R	-11424613	N				
AIPF450A	XF450A03	3	PHI_UDP_P3_int32	4	14	R	D	P	R	-12348031	N				
AIPF450A	XF450A04	4	PHI_UDP_P4_int32	4	14	R	D	P	R	2405182	N				
AIPF450A	XF450A05	5	PHI_UDP_P5_int32	4	14	R	D	P	R	0	N				
AIPF450A	XF450A06	6	PHI_UDP_P6_int32	4	14	R	D	P	R	0	N				
AIPF451A	XF451A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF451A	XF451A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF451A	XF451A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF451A	XF451A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF451A	XF451A05	5	PHI_UDP_P5_uint32	3	14	R	D	P	R	0	N				
AIPF451A	XF451A06	6	PHI_UDP_P6_uint16	3	12	R	H	P	R	066	N				
AIPF451A	XF451A07	7	PHI_UDP_P7_uint8	3	4	R	D	P	R	0	N				
AIPF451A	XF451A08	8	PHI_UDP_P8_uint8	3	4	R	D	P	R	0	N				
AIPF452A	XF452A01	1	PHI_UDP_P1_int32	4	14	R	D	P	R	1361051648	N				
AIPF452A	XF452A02	2	PHI_UDP_P2_int32	4	14	R	D	P	R	-5540508	N				
AIPF452A	XF452A03	3	PHI_UDP_P3_int32	4	14	R	D	P	R	-839666	N				
AIPF452A	XF452A04	4	PHI_UDP_P4_int32	4	14	R	D	P	R	1821066	N				
AIPF452A	XF452A05	5	PHI_UDP_P5_int32	4	14	R	D	P	R	0	N				
AIPF452A	XF452A06	6	PHI_UDP_P6_int32	4	14	R	D	P	R	0	N				
AIPF453A	XF453A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF453A	XF453A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF453A	XF453A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF453A	XF453A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF453A	XF453A05	5	PHI_UDP_P5_uint32	3	14	R	D	P	R	0	N				
AIPF453A	XF453A06	6	PHI_UDP_P6_uint16	3	12	R	H	P	R	066	N				
AIPF453A	XF453A07	7	PHI_UDP_P7_uint8	3	4	R	D	P	R	0	N				
AIPF453A	XF453A08	8	PHI_UDP_P8_uint8	3	4	R	D	P	R	0	N				
AIPF454A	XF454A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF454A	XF454A02	2	PHI_UDP_P2_uint8	3	4	R	D	P	R	0	N				
AIPF455A	XF455A01	1	PHI_PROC_dark	3	14	R	D	P	R	0	N				
AIPF455A	XF455A02	2	PHI_PROC_flat	3	14	R	D	P	R	0	N				
AIPF455A	XF455A03	3	PHI_PROC_demodulation	3	14	R	D	P	R	0	N				
AIPF455A	XF455A04	4	PHI_PROC_fourierFilter	3	14	R	D	P	R	0	N				
AIPF455A	XF455A05	5	PHI_PROC_prefilter	3	14	R	D	P	R	0	N				
AIPF455A	XF455A06	6	PHI_PROC_Ic	4	14	R	D	P	R	0	N				
AIPF455A	XF455A07	7	PHI_PROC_I2Q	4	14	R	D	P	R	0	N				
AIPF455A	XF455A08	8	PHI_PROC_I2U	4	14	R	D	P	R	0	N				
AIPF455A	XF455A09	9	PHI_PROC_I2V	4	14	R	D	P	R	0	N				
AIPF455A	XF455A10	10	PHI_PROC_V2Q	4	14	R	D	P	R	0	N				
AIPF455A	XF455A11	11	PHI_PROC_V2U	4	14	R	D	P	R	0	N				
AIPF455A	XF455A12	12	PHI_PROC_rteOutputs	3	12	R	D	P	R	0	N				
AIPF455A	XF455A13	13	PHI_PROC_rteConfig	3	4	R	D	P	R	0	N				
AIPF455A	XF455A14	14	PHI_PROC_compression	3	4	R	D	P	R	0	N				
AIPF456A	XF456A01	1	PHI_UDP_P1_uint16	3	12	R	D	P	R	1	N				
AIPF456A	XF456A02	2	PHI_UDP_P2_uint16	3	12	R	D	P	R	1	N				
AIPF463A	XF463A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF464A	XF464A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF464A	XF464A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	20	N				
AIPF465A	XF465A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF465A	XF465A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF466A	XF466A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	1	N				
AIPF466A	XF466A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	1	N				
AIPF466A	XF466A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	1	N				
AIPF471A	XF471A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF471A	XF471A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF471A	XF471A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF471A	XF471A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF471A	XF471A05	5	PHI_UDP_P5_uint32	3	14	R	D	P	R	0	N				
AIPF471A	XF471A06	6	PHI_UDP_P6_uint32	3	14	R	D	P	R	0	N				
AIPF471A	XF471A07	7	PHI_UDP_P7_uint32	3	14	R	D	P	R	0	N				
AIPF471A	XF471A08	8	PHI_UDP_P8_uint32	3	14	R	D	P	R	0	N				
AIPF512A	XF512A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF512A	XF512A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF513A	XF513A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF514A	XF514A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF514A	XF514A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF515A	XF515A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF515A	XF515A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF515A	XF515A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF515A	XF515A04	4	PHI_UDP_P4_uint16	3	12	R	D	P	R	0	N				
AIPF516A	XF516A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF516A	XF516A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF516A	XF516A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF516A	XF516A04	4	PHI_UDP_P4_uint16	3	12	R	D	P	R	0	N				
AIPF517A	XF517A01	1	PHI_UDP_P1_uint16	3	12	R	D	P	R	0	N				
AIPF517A	XF517A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF517A	XF517A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF518A	XF518A01	1	PHI_UDP_P1_uint16	3	12	R	D	P	R	0	N				
AIPF518A	XF518A02	2	PHI_UDP_P2_uint16	3	12	R	D	P	R	0	N				
AIPF518A	XF518A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF519A	XF519A01	1	PHI_UDP_P1_uint16	3	12	R	D	P	R	0	N				
AIPF522A	XF522A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF522A	XF522A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF522A	XF522A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF522A	XF522A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF522A	XF522A05	5	PHI_UDP_P5_uint32	3	14	R	D	P	R	0	N				
AIPF522A	XF522A06	6	PHI_UDP_P6_uint32	3	14	R	D	P	R	0	N				
AIPF522A	XF522A07	7	PHI_UDP_P7_uint32	3	14	R	D	P	R	0	N				
AIPF522A	XF522A08	8	PHI_UDP_P8_uint32	3	14	R	D	P	R	0	N				
AIPF523A	XF523A01	1	PHI_UDP_P1_uint16	3	12	R	D	P	R	0	N				
AIPF523A	XF523A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF523A	XF523A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF524A	XF524A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF524A	XF524A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF524A	XF524A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF524A	XF524A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF526A	XF526A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF526A	XF526A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF526A	XF526A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF527A	XF527A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF528A	XF528A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF528A	XF528A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF528A	XF528A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF528A	XF528A04	4	PHI_UDP_P4_uint16	3	12	R	D	P	R	0	N				
AIPF561A	XF561A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF561A	XF561A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF561A	XF561A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF561A	XF561A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF562A	XF562A01	1	PHI_UDP_P1_uint16	3	12	R	D	P	R	0	N				
AIPF562A	XF562A02	2	PHI_UDP_P2_uint16	3	12	R	D	P	R	0	N				
AIPF562A	XF562A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF563A	XF563A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF563A	XF563A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF563A	XF563A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF563A	XF563A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF563A	XF563A05	5	PHI_UDP_P5_uint32	3	14	R	D	P	R	0	N				
AIPF563A	XF563A06	6	PHI_UDP_P6_uint32	3	14	R	D	P	R	0	N				
AIPF564A	XF564A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF564A	XF564A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF564A	XF564A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF564A	XF564A04	4	PHI_UDP_P4_uint16	3	12	R	D	P	R	0	N				
AIPF571A	XF571A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF572A	XF572A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF572A	XF572A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF572A	XF572A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF572A	XF572A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF581A	XF581A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF591A	XF591A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF592A	XF592A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF592A	XF592A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF592A	XF592A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF592A	XF592A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF593A	XF593A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF594A	XF594A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF594A	XF594A02	2	PHI_UDP_P2_uint16	3	12	R	D	P	R	0	N				
AIPF594A	XF594A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF595A	XF595A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF595A	XF595A02	2	PHI_UDP_P2_int32	4	14	R	D	P	R	0	N				
AIPF601A	XF601A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF602A	XF602A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF602A	XF602A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF701A	XF701A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF701A	XF701A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF701A	XF701A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF701A	XF701A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF701A	XF701A05	5	PHI_UDP_P5_uint32	3	14	R	D	P	R	0	N				
AIPF701A	XF701A06	6	PHI_UDP_P6_uint32	3	14	R	D	P	R	0	N				
AIPF702A	XF702A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF702A	XF702A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF703A	XF703A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF703A	XF703A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF703A	XF703A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF703A	XF703A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF703A	XF703A05	5	PHI_UDP_P5_uint32	3	14	R	D	P	R	0	N				
AIPF703A	XF703A06	6	PHI_UDP_P6_uint32	3	14	R	D	P	R	0	N				
AIPF703A	XF703A07	7	PHI_UDP_P7_uint32	3	14	R	D	P	R	0	N				
AIPF704A	XF704A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF705A	XF705A01	1	PHI_UDP_P1_uint16	3	12	R	D	P	R	41125	N				
AIPF705A	XF705A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF705A	XF705A03	3	PHI_UDP_P3_uint32	3	14	R	D	P	R	0	N				
AIPF705A	XF705A04	4	PHI_UDP_P4_uint32	3	14	R	D	P	R	0	N				
AIPF706A	XF706A01	1	PHI_UDP_P1_uint32	3	14	R	D	P	R	0	N				
AIPF706A	XF706A02	2	PHI_UDP_P2_uint32	3	14	R	D	P	R	0	N				
AIPF706A	XF706A03	3	PHI_UDP_P3_uint16	3	12	R	D	P	R	0	N				
AIPF706A	XF706A04	4	PHI_UDP_P4_uint16	3	12	R	D	P	R	0	N				
AIPF706A	XF706A05	5	PHI_UDP_P5_uint16	3	12	R	D	P	R	0	N				
AIPF706A	XF706A06	6	PHI_UDP_P6_uint16	3	12	R	D	P	R	0	N				
AIPF706A	XF706A07	7	PHI_UDP_P7_int16	4	12	R	D	P	R	0	N				
AIPF706A	XF706A08	8	PHI_UDP_P8_int16	4	12	R	D	P	R	0	N				
AITF107A	XF107A01	1	ANGLE#0 Fixed Polariz. A	3	12	R	D	P	R	0	N				
AITF107A	XF107A02	2	ANGLE#1: pB sect. 1-5	3	12	R	D	P	R	50	N				
AITF107A	XF107A03	3	ANGLE#2: pB sect. 2-6	3	12	R	D	P	R	90	N				
AITF107A	XF107A04	4	ANGLE#3:  pB sect. 3-7	3	12	R	D	P	R	125	N				
AITF107A	XF107A05	5	ANGLE#4: pB sect 4-8	3	12	R	D	P	R	165	N				
AITF107A	XF107A06	6	ANGLE#5:  tB	3	12	R	D	P	R	50	N				
AITF107A	XF107A07	7	ANGLE#6: tB	3	12	R	D	P	R	125	N				
AITF401A	XF401A01	1	CR/SEP Flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF401A	XF401A02	2	CR Log Generation	2	2	A	D	P	E	DATA_COMPRESS	T			CITT2014TC	
AITF401A	XF401A03	3	CME flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF401A	XF401A04	4	DIT_PCU-Polling	3	14	R	D	P	R	15000	N				ms
AITF401A	XF401A05	5	N_DIT	3	4	R	D	P	R	5	N				
AITF401A	XF401A06	6	CADENCE	3	14	R	D	P	R	310000	N				ms
AITF402A	XF402A01	1	CR/SEP Flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF402A	XF402A02	2	CR Log Generation	2	2	A	D	P	E	DATA_COMPRESS	T			CITT2014TC	
AITF402A	XF402A03	3	CME flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF402A	XF402A04	4	Sun Disk flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF402A	XF402A05	5	Light Curves flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF402A	XF402A06	6	Spatial Noise flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF402A	XF402A07	7	Image Compr. Flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF402A	XF402A08	8	DIT_PCU-Polling	3	14	R	D	P	R	15000	N				ms
AITF402A	XF402A09	9	N_DIT	3	4	R	D	P	R	4	N				
AITF402A	XF402A10	10	CADENCE	3	14	R	D	P	R	250000	N				ms
AITF450A	XF450A01	1	Polarization_ID	2	8	A	D	P	R	0	T			CITT2002TC	
AITF450A	XF450A02	2	DIT_PCU-Polling	3	14	R	D	P	R	15000	N				ms
AITF450A	XF450A03	3	N_DIT_1	3	4	R	D	P	R	8	N				
AITF450A	XF450A04	4	CADENCE	3	14	R	D	P	R	125000	N				ms
AITF462A	XF462A01	1	VL_DIT	3	14	R	D	P	R	20000	N				ms
AITF462A	XF462A02	2	VL_NDIT	3	4	R	D	P	R	4	N				
AITF462A	XF462A03	3	VL CADENCE	3	14	R	D	P	R	80000	N				ms
AITF480A	XF480A01	1	DIT_PCU-Polling	3	14	R	D	P	R	1000	N				ms
AITF480A	XF480A02	2	Delta Quant 0	3	4	R	H	P	R	0	N				
AITF481A	XF481A01	1	VL DIT	3	14	R	D	P	R	1000	N				ms
AITF481A	XF481A02	2	VL Mask Rmin	3	12	R	D	P	R	460	N				
AITF481A	XF481A03	3	VL Mask Rmax	3	12	R	D	P	R	1280	N				
AITF481A	XF481A04	4	Delta Q	3	4	R	D	P	R	0	N				
AITF482A	XF482A01	1	VL DIT	3	14	R	D	P	R	1000	N				ms
AITF482A	XF482A02	2	Delta Q	3	4	R	D	P	R	0	N				
AITF500A	XF500A01	1	CR/SEP Flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF500A	XF500A02	2	CR Log Generation	2	2	A	D	P	E	DATA_COMPRESS	T			CITT2014TC	
AITF500A	XF500A03	3	Spatial Noise flag	2	1	A	D	P	E	ENABLED	T			CITT1002TC	
AITF500A	XF500A04	4	DIT_PCU-Polling	3	14	R	D	P	R	1000	N				ms
AITF500A	XF500A05	5	N_DIT_1	3	4	R	D	P	R	8	N				
AITF500A	XF500A06	6	N_DIT_2	3	4	R	D	P	R	38	N				
AITF500A	XF500A07	7	CADENCE	3	14	R	D	P	R	310000	N				ms
